1403715275557143040,0.879454,2.141255,0.947072,0.061315,-0.828257,-0.058291,-0.553925,-0.000155,-0.002565,-0.000264,-0.002229,0.020700,0.076350,-0.012492,0.547671,0.069075
1403715275607142912,0.879425,2.141177,0.947027,0.061319,-0.828275,-0.058243,-0.553903,-0.000926,-0.002204,-0.000052,-0.002229,0.020700,0.076350,-0.012492,0.547672,0.069075
1403715275657143040,0.879393,2.141134,0.947001,0.061353,-0.828285,-0.058204,-0.553888,-0.000432,-0.000691,-0.001626,-0.002229,0.020700,0.076350,-0.012492,0.547672,0.069075
1403715275757143040,0.879414,2.141101,0.946901,0.061454,-0.828311,-0.058204,-0.553838,-0.000419,0.000901,-0.000887,-0.002229,0.020700,0.076350,-0.012492,0.547673,0.069076
1403715275807142912,0.879417,2.141053,0.946874,0.061484,-0.828322,-0.058187,-0.553819,-0.000287,0.000145,-0.000271,-0.002229,0.020700,0.076350,-0.012493,0.547674,0.069076
1403715275857143040,0.879425,2.140993,0.946903,0.061559,-0.828222,-0.058180,-0.553962,-0.000543,-0.001555,0.002062,-0.002229,0.020700,0.076350,-0.012493,0.547674,0.069076
1403715275907143168,0.879416,2.140950,0.947008,0.061542,-0.828140,-0.058119,-0.554093,-0.000417,-0.001665,0.002706,-0.002229,0.020700,0.076350,-0.012493,0.547675,0.069076
1403715275957143040,0.879333,2.140927,0.947263,0.061556,-0.827820,-0.058070,-0.554574,-0.002677,-0.000279,0.003572,-0.002229,0.020700,0.076350,-0.012493,0.547675,0.069077
1403715276057143040,0.879392,2.140989,0.947540,0.061526,-0.827853,-0.058058,-0.554530,0.002173,-0.001309,-0.003279,-0.002229,0.020700,0.076350,-0.012493,0.547677,0.069077
1403715276107142912,0.879524,2.141014,0.947385,0.061588,-0.828100,-0.058081,-0.554152,0.000622,-0.000392,-0.002864,-0.002229,0.020700,0.076350,-0.012493,0.547677,0.069077
1403715276157143040,0.879481,2.141022,0.947224,0.061702,-0.828066,-0.057953,-0.554203,-0.001618,-0.000845,-0.002182,-0.002229,0.020700,0.076350,-0.012493,0.547678,0.069078
1403715276257143040,0.879429,2.140986,0.947054,0.061732,-0.828120,-0.057956,-0.554119,0.000230,-0.002143,-0.000905,-0.002229,0.020700,0.076350,-0.012493,0.547679,0.069078
1403715276307142912,0.879449,2.140938,0.946926,0.061683,-0.828173,-0.057978,-0.554042,-0.000025,-0.000079,-0.000560,-0.002229,0.020700,0.076350,-0.012493,0.547680,0.069079
1403715276357143040,0.879446,2.140930,0.946901,0.061717,-0.828224,-0.057938,-0.553968,-0.000711,-0.000478,0.002380,-0.002229,0.020700,0.076350,-0.012493,0.547680,0.069079
1403715276407143168,0.879406,2.140936,0.946946,0.061726,-0.828217,-0.057924,-0.553978,-0.000702,0.001783,-0.001251,-0.002229,0.020700,0.076350,-0.012493,0.547681,0.069079
1403715276457143040,0.879356,2.140983,0.946980,0.061775,-0.828181,-0.057962,-0.554021,-0.001589,-0.001354,0.001569,-0.002229,0.020700,0.076350,-0.012493,0.547682,0.069080
1403715276557143040,0.879125,2.140913,0.947439,0.061787,-0.828020,-0.057874,-0.554271,0.000193,0.001586,0.002636,-0.002229,0.020700,0.076350,-0.012493,0.547683,0.069080
1403715276607142912,0.879128,2.140885,0.947352,0.061833,-0.828128,-0.057904,-0.554102,-0.000022,0.000060,-0.003899,-0.002229,0.020700,0.076350,-0.012493,0.547684,0.069081
1403715276657143040,0.879102,2.140878,0.947218,0.061859,-0.828124,-0.057951,-0.554098,-0.002091,-0.000450,-0.002041,-0.002229,0.020700,0.076350,-0.012493,0.547685,0.069081
1403715276757143040,0.878830,2.140773,0.947405,0.061982,-0.827912,-0.057926,-0.554404,-0.001328,-0.002131,0.000128,-0.002229,0.020700,0.076350,-0.012493,0.547686,0.069082
1403715276807142912,0.878888,2.140656,0.947384,0.061929,-0.828038,-0.057940,-0.554221,0.003904,-0.000375,0.002057,-0.002229,0.020700,0.076350,-0.012493,0.547687,0.069082
1403715276857143040,0.879017,2.140554,0.947485,0.061897,-0.828017,-0.057939,-0.554256,0.002303,0.000188,0.000391,-0.002229,0.020700,0.076350,-0.012493,0.547688,0.069082
1403715276907143168,0.879125,2.140716,0.947592,0.061953,-0.827821,-0.057946,-0.554542,0.001103,0.005825,-0.001113,-0.002229,0.020700,0.076350,-0.012493,0.547689,0.069083
1403715276957143040,0.879304,2.140992,0.947638,0.061947,-0.827674,-0.057943,-0.554763,0.002816,0.004875,0.003777,-0.002229,0.020700,0.076350,-0.012493,0.547690,0.069083
1403715277057143040,0.879859,2.141060,0.947903,0.061922,-0.827804,-0.058005,-0.554565,0.008117,-0.002271,0.001112,-0.002229,0.020700,0.076350,-0.012493,0.547692,0.069084
1403715277107142912,0.880214,2.140984,0.947934,0.062012,-0.827692,-0.057936,-0.554729,0.008310,-0.001595,0.000779,-0.002229,0.020700,0.076350,-0.012493,0.547692,0.069084
1403715277157143040,0.880687,2.141010,0.947996,0.061960,-0.827636,-0.058064,-0.554804,0.007195,0.002092,0.001731,-0.002229,0.020700,0.076350,-0.012493,0.547693,0.069085
1403715277257143040,0.880365,2.140840,0.948196,0.061833,-0.827797,-0.057953,-0.554590,-0.003258,-0.000015,0.002359,-0.002229,0.020700,0.076350,-0.012493,0.547695,0.069086
1403715277307142912,0.880014,2.140745,0.948108,0.061866,-0.827904,-0.057833,-0.554440,-0.009258,-0.001484,-0.001159,-0.002229,0.020700,0.076350,-0.012493,0.547696,0.069086
1403715277357143040,0.879512,2.140693,0.948154,0.061644,-0.827884,-0.058047,-0.554472,-0.010017,-0.001450,0.003715,-0.002229,0.020700,0.076350,-0.012493,0.547697,0.069087
1403715277407143168,0.878986,2.140636,0.948214,0.061863,-0.827835,-0.057925,-0.554533,-0.010766,-0.004076,-0.004657,-0.002229,0.020700,0.076350,-0.012493,0.547698,0.069087
1403715277457143040,0.878559,2.140506,0.948112,0.061982,-0.827674,-0.057850,-0.554768,-0.004347,-0.001760,-0.004183,-0.002229,0.020700,0.076350,-0.012493,0.547699,0.069088
1403715277557143040,0.878977,2.140503,0.948540,0.061738,-0.827730,-0.058064,-0.554689,0.003062,-0.001080,0.007709,-0.002229,0.020700,0.076350,-0.012493,0.547701,0.069089
1403715277607142912,0.879149,2.140502,0.948486,0.061952,-0.827767,-0.058029,-0.554614,0.007240,0.000057,-0.002424,-0.002229,0.020700,0.076350,-0.012493,0.547702,0.069090
1403715277657143040,0.879454,2.140552,0.948469,0.062091,-0.827723,-0.057904,-0.554677,0.002451,-0.000464,0.004512,-0.002229,0.020700,0.076350,-0.012493,0.547703,0.069090
1403715277757143040,0.879522,2.140550,0.949030,0.062039,-0.827644,-0.058074,-0.554782,-0.001381,0.001868,-0.000125,-0.002229,0.020700,0.076350,-0.012493,0.547705,0.069091
1403715277807142912,0.879430,2.140554,0.948973,0.061645,-0.827636,-0.058311,-0.554814,-0.001292,0.001186,-0.003699,-0.002229,0.020700,0.076350,-0.012493,0.547706,0.069092
1403715277857143040,0.879381,2.140337,0.948777,0.062085,-0.827883,-0.057931,-0.554436,-0.002014,-0.005739,0.002116,-0.002229,0.020700,0.076350,-0.012492,0.547707,0.069093
1403715277907143168,0.879329,2.140137,0.949014,0.061490,-0.827790,-0.058437,-0.554588,-0.000309,-0.002906,-0.000741,-0.002229,0.020700,0.076350,-0.012492,0.547708,0.069093
1403715277957143040,0.879331,2.139961,0.949257,0.061854,-0.827633,-0.058236,-0.554804,0.001518,-0.001126,0.004020,-0.002229,0.020700,0.076350,-0.012492,0.547709,0.069094
1403715278057143040,0.879719,2.139762,0.949322,0.061775,-0.827774,-0.058356,-0.554589,0.001792,0.005525,0.003407,-0.002229,0.020700,0.076350,-0.012492,0.547711,0.069095
1403715278107142912,0.879802,2.139955,0.949489,0.061723,-0.827554,-0.058278,-0.554931,0.002628,0.004011,0.007079,-0.002229,0.020700,0.076350,-0.012492,0.547712,0.069096
1403715278157143040,0.879991,2.140219,0.949720,0.062006,-0.827628,-0.058326,-0.554784,0.005350,0.004268,-0.000944,-0.002229,0.020700,0.076350,-0.012492,0.547714,0.069096
1403715278257143040,0.880194,2.140440,0.949629,0.061621,-0.827302,-0.058528,-0.555291,-0.001549,0.000358,-0.004649,-0.002229,0.020700,0.076350,-0.012492,0.547716,0.069098
1403715278307142912,0.880033,2.140458,0.949922,0.061412,-0.827165,-0.057606,-0.555615,-0.000696,0.004998,0.013988,-0.002229,0.020700,0.076350,-0.012492,0.547717,0.069098
1403715278357143040,0.879953,2.140379,0.950704,0.060558,-0.826721,-0.057123,-0.556420,-0.000843,-0.006309,0.016888,-0.002229,0.020700,0.076350,-0.012492,0.547718,0.069099
1403715278407143168,0.880233,2.140348,0.951550,0.059380,-0.826513,-0.056989,-0.556869,0.012441,0.007527,0.013224,-0.002229,0.020700,0.076350,-0.012492,0.547719,0.069100
1403715278457143040,0.881460,2.140854,0.952244,0.059839,-0.825973,-0.055773,-0.557743,0.037050,0.016712,0.024767,-0.002229,0.020700,0.076350,-0.012492,0.547721,0.069100
1403715278557143040,0.887501,2.143729,0.955832,0.060711,-0.821974,-0.053047,-0.563790,0.080814,0.041754,0.065782,-0.002229,0.020700,0.076350,-0.012493,0.547723,0.069102
1403715278607142912,0.892197,2.146058,0.960249,0.061528,-0.819232,-0.051477,-0.567824,0.107169,0.051746,0.117789,-0.002229,0.020700,0.076350,-0.012493,0.547724,0.069103
1403715278657143040,0.898096,2.149036,0.967075,0.060867,-0.817649,-0.051566,-0.570164,0.126564,0.067275,0.155272,-0.002229,0.020700,0.076350,-0.012493,0.547726,0.069103
1403715278757143040,0.912593,2.156758,0.989486,0.064264,-0.814277,-0.048435,-0.574871,0.161853,0.080787,0.288162,-0.002229,0.020700,0.076350,-0.012493,0.547728,0.069105
1403715278807142912,0.920747,2.160919,1.004790,0.065384,-0.812481,-0.047626,-0.577348,0.168705,0.087580,0.330435,-0.002229,0.020700,0.076350,-0.012493,0.547729,0.069106
1403715278857143040,0.929273,2.165090,1.022549,0.067019,-0.810442,-0.046868,-0.580083,0.167523,0.079155,0.375601,-0.002229,0.020700,0.076350,-0.012493,0.547731,0.069106
1403715278907143168,0.937429,2.168911,1.041437,0.067394,-0.809754,-0.046775,-0.581007,0.156797,0.072193,0.384063,-0.002229,0.020700,0.076350,-0.012493,0.547732,0.069107
1403715278957143040,0.945068,2.172491,1.060084,0.067232,-0.809133,-0.046785,-0.581889,0.149479,0.071695,0.348835,-0.002229,0.020700,0.076350,-0.012493,0.547733,0.069108
1403715279057143040,0.958758,2.178892,1.085547,0.065863,-0.808877,-0.047748,-0.582323,0.129276,0.062857,0.149353,-0.002229,0.020700,0.076350,-0.012494,0.547736,0.069110
1403715279107142912,0.965027,2.181959,1.090462,0.065557,-0.808702,-0.047869,-0.582591,0.117619,0.059561,0.042515,-0.002229,0.020700,0.076350,-0.012494,0.547738,0.069110
1403715279157143040,0.970682,2.184935,1.090268,0.064964,-0.808955,-0.048579,-0.582247,0.106143,0.060643,-0.043605,-0.002229,0.020700,0.076350,-0.012494,0.547739,0.069111
1403715279257143040,0.980660,2.190232,1.082025,0.063921,-0.809659,-0.049747,-0.581285,0.096792,0.055674,-0.101140,-0.002229,0.020700,0.076350,-0.012494,0.547742,0.069113
1403715279307142912,0.985111,2.192726,1.077383,0.063964,-0.810337,-0.050005,-0.580312,0.080899,0.045743,-0.090415,-0.002229,0.020700,0.076350,-0.012494,0.547744,0.069114
1403715279357143040,0.989018,2.194929,1.073692,0.064392,-0.811192,-0.049604,-0.579103,0.075879,0.043582,-0.060935,-0.002229,0.020700,0.076350,-0.012494,0.547745,0.069114
1403715279407143168,0.992624,2.197007,1.071294,0.065241,-0.811379,-0.049226,-0.578778,0.066963,0.037147,-0.035094,-0.002229,0.020700,0.076350,-0.012494,0.547747,0.069115
1403715279457143040,0.995823,2.198591,1.069860,0.065707,-0.812114,-0.049146,-0.577701,0.062551,0.028365,-0.013188,-0.002229,0.020700,0.076350,-0.012494,0.547748,0.069116
1403715279557143040,1.001551,2.201188,1.071142,0.065560,-0.812205,-0.049676,-0.577544,0.052917,0.019312,0.036994,-0.002229,0.020700,0.076350,-0.012494,0.547752,0.069118
1403715279607142912,1.003961,2.202198,1.073376,0.065306,-0.812582,-0.049731,-0.577038,0.045504,0.017974,0.058106,-0.002229,0.020700,0.076349,-0.012494,0.547753,0.069119
1403715279657143040,1.005999,2.202880,1.076476,0.065284,-0.812829,-0.049937,-0.576675,0.041309,0.010870,0.071930,-0.002229,0.020700,0.076349,-0.012494,0.547755,0.069120
1403715279757143040,1.009878,2.203720,1.085219,0.065443,-0.812634,-0.049945,-0.576930,0.031535,0.003897,0.104702,-0.002229,0.020700,0.076349,-0.012494,0.547759,0.069122
1403715279807142912,1.011279,2.203722,1.090694,0.065568,-0.812877,-0.049633,-0.576601,0.025467,-0.002548,0.120153,-0.002229,0.020700,0.076349,-0.012494,0.547760,0.069123
1403715279857143040,1.012268,2.203388,1.096910,0.065659,-0.812968,-0.049743,-0.576452,0.016319,-0.008611,0.127616,-0.002229,0.020700,0.076349,-0.012494,0.547762,0.069124
1403715279907143168,1.013077,2.202918,1.103781,0.065509,-0.813365,-0.049762,-0.575908,0.015172,-0.012086,0.141833,-0.002229,0.020700,0.076349,-0.012494,0.547764,0.069125
1403715279957143040,1.013829,2.202341,1.110954,0.064918,-0.814715,-0.050113,-0.574033,0.017278,-0.009242,0.142554,-0.002229,0.020700,0.076349,-0.012494,0.547766,0.069126
1403715280057143040,1.015385,2.201161,1.124084,0.064067,-0.822090,-0.050784,-0.563458,0.023329,-0.010521,0.130367,-0.002229,0.020700,0.076349,-0.012494,0.547769,0.069128
1403715280107142912,1.016907,2.200442,1.130829,0.061101,-0.825749,-0.052891,-0.558218,0.035202,-0.014981,0.134966,-0.002229,0.020700,0.076349,-0.012494,0.547771,0.069129
1403715280157143040,1.019303,2.199836,1.138181,0.058452,-0.827920,-0.054982,-0.555076,0.057661,-0.007089,0.152362,-0.002229,0.020701,0.076349,-0.012494,0.547773,0.069130
1403715280257143040,1.027017,2.199650,1.154990,0.050527,-0.828040,-0.060842,-0.555064,0.095183,0.012699,0.187612,-0.002229,0.020701,0.076349,-0.012494,0.547777,0.069132
1403715280307142912,1.032171,2.200859,1.164056,0.047803,-0.826765,-0.062920,-0.556970,0.108741,0.035248,0.179184,-0.002229,0.020701,0.076349,-0.012493,0.547779,0.069133
1403715280357143040,1.037983,2.203029,1.173331,0.045384,-0.825114,-0.064389,-0.559447,0.122009,0.050692,0.185129,-0.002229,0.020701,0.076349,-0.012493,0.547781,0.069135
1403715280407143168,1.044432,2.206005,1.182593,0.042729,-0.823379,-0.064667,-0.562175,0.135491,0.070443,0.180864,-0.002229,0.020701,0.076349,-0.012493,0.547783,0.069136
1403715280457143040,1.051457,2.209863,1.191425,0.042652,-0.822697,-0.061643,-0.563516,0.146239,0.088526,0.178218,-0.002229,0.020701,0.076349,-0.012493,0.547785,0.069137
1403715280557143040,1.066580,2.219810,1.208361,0.043984,-0.821206,-0.047661,-0.566935,0.152077,0.112889,0.162960,-0.002229,0.020701,0.076349,-0.012493,0.547789,0.069139
1403715280607142912,1.074395,2.225268,1.216450,0.043215,-0.820495,-0.038639,-0.568707,0.159113,0.113013,0.161387,-0.002229,0.020701,0.076349,-0.012492,0.547791,0.069141
1403715280657143040,1.082556,2.230636,1.224307,0.039617,-0.819944,-0.029491,-0.570310,0.162782,0.104342,0.147199,-0.002229,0.020701,0.076349,-0.012492,0.547793,0.069142
1403715280757143040,1.099039,2.241275,1.238193,0.029692,-0.819563,-0.008451,-0.572159,0.167561,0.106234,0.124364,-0.002229,0.020701,0.076349,-0.012492,0.547797,0.069144
1403715280807142912,1.107335,2.246437,1.243948,0.023758,-0.819875,0.002632,-0.572045,0.167816,0.104345,0.113569,-0.002229,0.020701,0.076349,-0.012492,0.547799,0.069146
1403715280857143040,1.115786,2.251570,1.249684,0.017015,-0.819430,0.013353,-0.572773,0.166695,0.102060,0.112371,-0.002229,0.020701,0.076349,-0.012491,0.547801,0.069147
1403715280907143168,1.124179,2.256802,1.255032,0.010464,-0.819036,0.023344,-0.573173,0.166710,0.105757,0.095447,-0.002229,0.020701,0.076349,-0.012491,0.547803,0.069148
1403715280957143040,1.132622,2.262283,1.260168,0.004674,-0.818543,0.031703,-0.573552,0.165880,0.110666,0.100215,-0.002229,0.020701,0.076349,-0.012491,0.547805,0.069150
1403715281057143040,1.148808,2.273613,1.269628,0.004760,0.818029,-0.045536,0.573352,0.161874,0.116013,0.094549,-0.002229,0.020701,0.076349,-0.012490,0.547810,0.069153
1403715281107142912,1.157089,2.279489,1.274166,0.008660,0.817587,-0.050989,0.573478,0.167355,0.120184,0.091718,-0.002229,0.020701,0.076349,-0.012490,0.547812,0.069154
1403715281157143040,1.165581,2.285622,1.278579,0.012009,0.816949,-0.055220,0.573935,0.172353,0.123533,0.087662,-0.002229,0.020701,0.076349,-0.012490,0.547814,0.069155
1403715281257143040,1.183246,2.297704,1.286783,0.017947,0.816294,-0.063847,0.573817,0.178566,0.118174,0.071539,-0.002229,0.020701,0.076348,-0.012490,0.547819,0.069158
1403715281307142912,1.191934,2.303367,1.290163,0.021320,0.816470,-0.069022,0.572851,0.172129,0.110924,0.061209,-0.002229,0.020701,0.076348,-0.012489,0.547821,0.069160
1403715281357143040,1.200464,2.308789,1.292736,0.025284,0.816695,-0.074622,0.571666,0.170644,0.104603,0.050363,-0.002229,0.020701,0.076348,-0.012489,0.547824,0.069161
1403715281407143168,1.209149,2.314049,1.294805,0.029624,0.816676,-0.080919,0.570627,0.178700,0.105480,0.031856,-0.002229,0.020701,0.076348,-0.012489,0.547826,0.069163
1403715281457143040,1.218034,2.318978,1.296411,0.035220,0.816233,-0.087812,0.569923,0.176236,0.094180,0.032605,-0.002229,0.020701,0.076348,-0.012489,0.547828,0.069164
1403715281557143040,1.235787,2.327967,1.298460,0.048630,0.814806,-0.104703,0.568124,0.177162,0.087181,0.007329,-0.002229,0.020701,0.076348,-0.012488,0.547833,0.069167
1403715281607142912,1.244673,2.332172,1.298477,0.056320,0.813527,-0.114542,0.567349,0.179081,0.083247,-0.011888,-0.002229,0.020701,0.076348,-0.012488,0.547836,0.069169
1403715281657143040,1.253605,2.336358,1.297707,0.063999,0.812103,-0.125761,0.566197,0.180791,0.084707,-0.021816,-0.002229,0.020701,0.076348,-0.012488,0.547838,0.069170
1403715281757143040,1.271770,2.344636,1.295128,0.080756,0.808894,-0.149730,0.562807,0.184913,0.082571,-0.026004,-0.002229,0.020702,0.076348,-0.012487,0.547843,0.069173
1403715281807142912,1.281048,2.348847,1.293408,0.089384,0.806906,-0.162241,0.560887,0.187050,0.089007,-0.044566,-0.002229,0.020702,0.076348,-0.012487,0.547846,0.069175
1403715281857143040,1.290507,2.353271,1.291166,0.097981,0.804375,-0.175106,0.559214,0.190099,0.090614,-0.047018,-0.002229,0.020702,0.076348,-0.012487,0.547849,0.069176
1403715281907143168,1.300157,2.357754,1.288448,0.107044,0.801795,-0.187557,0.557217,0.198684,0.089483,-0.067445,-0.002229,0.020702,0.076348,-0.012487,0.547851,0.069178
1403715281957143040,1.310148,2.362343,1.285035,0.115331,0.799103,-0.200147,0.555047,0.204500,0.092789,-0.069077,-0.002229,0.020702,0.076348,-0.012487,0.547854,0.069179
1403715282057143040,1.331330,2.371668,1.276749,0.130967,0.793090,-0.224771,0.550760,0.220968,0.092447,-0.092966,-0.002229,0.020702,0.076348,-0.012486,0.547859,0.069182
1403715282107142912,1.342598,2.376282,1.271924,0.139632,0.789787,-0.235626,0.548837,0.228783,0.089145,-0.103228,-0.002229,0.020702,0.076348,-0.012486,0.547862,0.069184
1403715282157143040,1.354204,2.380848,1.266686,0.147122,0.786727,-0.246813,0.546353,0.237417,0.091887,-0.104645,-0.002229,0.020702,0.076348,-0.012486,0.547864,0.069185
1403715282257143040,1.378688,2.390073,1.255981,0.162766,0.779912,-0.268012,0.541680,0.256714,0.092124,-0.109291,-0.002229,0.020702,0.076348,-0.012485,0.547870,0.069188
1403715282307142912,1.391734,2.394623,1.250484,0.170057,0.776501,-0.278675,0.538952,0.270154,0.089149,-0.114461,-0.002229,0.020702,0.076348,-0.012485,0.547873,0.069190
1403715282357143040,1.405163,2.399192,1.244851,0.177583,0.772969,-0.289085,0.536112,0.268565,0.089025,-0.110127,-0.002229,0.020702,0.076348,-0.012485,0.547875,0.069191
1403715282407143168,1.418869,2.403549,1.239115,0.186020,0.769903,-0.298702,0.532377,0.277128,0.087971,-0.115799,-0.002229,0.020702,0.076348,-0.012485,0.547878,0.069192
1403715282457143040,1.433128,2.408105,1.233071,0.192876,0.766013,-0.309470,0.529389,0.294280,0.093696,-0.126009,-0.002229,0.020702,0.076348,-0.012485,0.547881,0.069194
1403715282557143040,1.464043,2.416802,1.220365,0.207467,0.757528,-0.329330,0.524073,0.317993,0.087468,-0.129669,-0.002229,0.020703,0.076348,-0.012484,0.547886,0.069197
1403715282607142912,1.480374,2.421259,1.214005,0.214900,0.752490,-0.338637,0.522402,0.335181,0.090547,-0.126291,-0.002229,0.020703,0.076348,-0.012484,0.547889,0.069198
1403715282657143040,1.497281,2.425794,1.207457,0.221376,0.747173,-0.348041,0.521148,0.340004,0.091115,-0.131546,-0.002229,0.020703,0.076348,-0.012484,0.547892,0.069200
1403715282757143040,1.532029,2.435411,1.193309,0.232514,0.735794,-0.367923,0.518824,0.354073,0.096813,-0.151495,-0.002229,0.020703,0.076348,-0.012484,0.547898,0.069202
1403715282807142912,1.549724,2.440120,1.185471,0.237018,0.730618,-0.378072,0.516801,0.356402,0.085462,-0.153478,-0.002229,0.020703,0.076348,-0.012484,0.547900,0.069204
1403715282857143040,1.567537,2.444641,1.177717,0.243241,0.725202,-0.387090,0.514858,0.355128,0.088244,-0.158523,-0.002229,0.020703,0.076348,-0.012484,0.547903,0.069205
1403715282907143168,1.585272,2.449324,1.169945,0.250064,0.719696,-0.395702,0.512764,0.356721,0.095187,-0.151447,-0.002229,0.020703,0.076348,-0.012484,0.547906,0.069206
1403715282957143040,1.603144,2.454028,1.161930,0.256040,0.714291,-0.404825,0.510244,0.365171,0.091714,-0.148555,-0.002229,0.020703,0.076348,-0.012484,0.547909,0.069208
1403715283057143040,1.639039,2.463624,1.146491,0.267302,0.702065,-0.423383,0.506363,0.359174,0.098813,-0.152317,-0.002229,0.020703,0.076347,-0.012484,0.547914,0.069210
1403715283107142912,1.656924,2.468636,1.138766,0.271938,0.695905,-0.432963,0.504292,0.354521,0.101287,-0.150019,-0.002229,0.020704,0.076347,-0.012484,0.547917,0.069212
1403715283157143040,1.674472,2.473667,1.131319,0.276145,0.689152,-0.442543,0.502961,0.348589,0.100953,-0.149970,-0.002229,0.020704,0.076347,-0.012484,0.547920,0.069213
1403715283257143040,1.708041,2.484048,1.117085,0.285599,0.676241,-0.460426,0.499139,0.329609,0.103726,-0.138219,-0.002229,0.020704,0.076347,-0.012484,0.547925,0.069216
1403715283307142912,1.724247,2.489226,1.110117,0.289735,0.670175,-0.469160,0.496799,0.315575,0.101439,-0.134082,-0.002229,0.020704,0.076347,-0.012483,0.547928,0.069217
1403715283357143040,1.739615,2.494324,1.103722,0.295476,0.664095,-0.476649,0.494448,0.302261,0.103539,-0.127318,-0.002229,0.020704,0.076347,-0.012483,0.547931,0.069218
1403715283407143168,1.754180,2.499496,1.097091,0.299527,0.659429,-0.484615,0.490496,0.283628,0.101036,-0.128271,-0.002229,0.020704,0.076348,-0.012483,0.547934,0.069219
1403715283457143040,1.767975,2.504620,1.090476,0.303339,0.655297,-0.492403,0.485913,0.267444,0.100564,-0.132324,-0.002229,0.020704,0.076348,-0.012483,0.547936,0.069220
1403715283557143040,1.793394,2.514633,1.078450,0.312862,0.648997,-0.505672,0.474570,0.240545,0.100682,-0.110513,-0.002229,0.020704,0.076348,-0.012483,0.547942,0.069223
